file,target,identifier
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1896/07_01/bmtnabe_1896-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1896-07_01,ark:/88435/cf95jf15k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1896/10_01/bmtnabe_1896-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1896-10_01,ark:/88435/7p88ck240
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1896/11_01/bmtnabe_1896-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1896-11_01,ark:/88435/41687m14v
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1897/04_01/bmtnabe_1897-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1897-04_01,ark:/88435/08612r22n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1897/05_01/bmtnabe_1897-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1897-05_01,ark:/88435/vh53wz43z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1897/10_01/bmtnabe_1897-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1897-10_01,ark:/88435/qr46r3518
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1898/04_01/bmtnabe_1898-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1898-04_01,ark:/88435/m039k760x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1898/05_01/bmtnabe_1898-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1998-05_01,ark:/88435/g732dc683
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1898/10_01/bmtnabe_1898-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1898-10_01,ark:/88435/bg257h761
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1898/11_01/bmtnabe_1898-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1898-11_01,ark:/88435/6t053j66n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1899/04_01/bmtnabe_1899-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1899-04_01,ark:/88435/3197xp73t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1899/08_01/bmtnabe_1899-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1899-08_01,ark:/88435/z890rw94b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1899/11_01/bmtnabe_1899-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1899-11_01,ark:/88435/th83m202k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1900/02_01/bmtnabe_1900-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1900-02_01,ark:/88435/pr76f610h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabe/issues/1900/04_01/bmtnabe_1900-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabe&issueURN=urn:PUL:bluemountain:bmtnabe_1900-04_01,ark:/88435/k0698b19j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabf/bmtnabf.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=&issueURN=urn:PUL:bluemountain:bmtnabf,ark:/88435/f7623g27b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/bmtnabg.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=&issueURN=urn:PUL:bluemountain:bmtnabg,ark:/88435/9k41zh19k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/03/03_01/bmtnabg_1910-03-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-03-03_01,ark:/88435/5t34sn27h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/03/10_01/bmtnabg_1910-03-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-03-10_01,ark:/88435/2227ms35p
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/03/17_01/bmtnabg_1910-03-17_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-03-17_01,ark:/88435/x920g0553
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/03/24_01/bmtnabg_1910-03-24_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-03-24_01,ark:/88435/sj139464h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/03/31_01/bmtnabg_1910-03-31_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-03-31_01,ark:/88435/ns064872f
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/04/07_01/bmtnabg_1910-04-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-04-07_01,ark:/88435/j098zd803
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/04/14_01/bmtnabg_1910-04-14_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-04-14_01,ark:/88435/db78tf72p
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/04/21_01/bmtnabg_1910-04-21_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-04-21_01,ark:/88435/8k71nk79c
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/04/28_01/bmtnabg_1910-04-28_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-04-28_01,ark:/88435/4t64gq879
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/05/05_01/bmtnabg_1910-05-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-05-05_01,ark:/88435/12579v95g
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/05/12_01/bmtnabg_1910-05-12_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-05-12_01,ark:/88435/w95053169
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/05/19_01/bmtnabg_1910-05-19_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-05-19_01,ark:/88435/rj4307247
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/05/26_01/bmtnabg_1910-05-26_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-05-26_01,ark:/88435/ms35tc32t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/06/02_01/bmtnabg_1910-06-02_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-06-02_01,ark:/88435/h415pd24n
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/06/09_01/bmtnabg_1910-06-09_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-06-09_01,ark:/88435/cc08hj313
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/06/16_01/bmtnabg_1910-06-16_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-06-16_01,ark:/88435/7m01bp38s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/06/23_01/bmtnabg_1910-06-23_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-06-23_01,ark:/88435/3t945t46j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/06/30_01/bmtnabg_1910-06-30_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-06-30_01,ark:/88435/02870z556
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/07/07_01/bmtnabg_1910-07-07_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-07-07_01,ark:/88435/v979v575d
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/07/14_01/bmtnabg_1910-07-14_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-07-14_01,ark:/88435/qj72p982q
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/07/21_01/bmtnabg_1910-07-21_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-07-21_01,ark:/88435/kw52jb768
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/07/28_01/bmtnabg_1910-07-28_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-07-28_01,ark:/88435/g445cg84f
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/08/04_01/bmtnabg_1910-08-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-08-04_01,ark:/88435/bc386m91w
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/08/11_01/bmtnabg_1910-08-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-08-11_01,ark:/88435/6m311r992
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/08/18_01/bmtnabg_1910-08-18_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-08-18_01,ark:/88435/2v23vx082
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/08/25_01/bmtnabg_1910-08-25_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-08-25_01,ark:/88435/z316q428v
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/09/01_01/bmtnabg_1910-09-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-09-01_01,ark:/88435/tb09j8359
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/09/08_01/bmtnabg_1910-09-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-09-08_01,ark:/88435/pn89d929p
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/09/15_01/bmtnabg_1910-09-15_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-09-15_01,ark:/88435/jw827f360
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/09/22_01/bmtnabg_1910-09-22_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-09-22_01,ark:/88435/f4752k43p
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/09/29_01/bmtnabg_1910-09-29_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-09-29_01,ark:/88435/9c67wq518
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/10/06_01/bmtnabg_1910-10-06_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-10-06_01,ark:/88435/5m60qv59f
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/10/13_01/bmtnabg_1910-10-13_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-10-13_01,ark:/88435/1v53k067r
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/10/20_01/bmtnabg_1910-10-20_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-10-20_01,ark:/88435/x346d6875
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/10/27_01/bmtnabg_1910-10-27_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-10-27_01,ark:/88435/sf2687788
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/11/03_01/bmtnabg_1910-11-03_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-11-03_01,ark:/88435/np193c866
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/11/10_01/bmtnabg_1910-11-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-11-10_01,ark:/88435/hx11xh935
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/11/17_01/bmtnabg_1910-11-17_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-11-17_01,ark:/88435/d504rp018
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/11/24_01/bmtnabg_1910-11-24_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-11-24_01,ark:/88435/8c97kt10h
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/12/01_01/bmtnabg_1910-12-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-12-01_01,ark:/88435/4m90dz195
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/12/08_01/bmtnabg_1910-12-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-12-08_01,ark:/88435/0v8383260
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/12/15_01/bmtnabg_1910-12-15_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-12-15_01,ark:/88435/w66346315
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/12/22_01/bmtnabg_1910-12-22_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-12-22_01,ark:/88435/rf55zb394
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1910/12/29_01/bmtnabg_1910-12-29_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1910-12-29_01,ark:/88435/mp48sg46k
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/01/05_01/bmtnabg_1911-01-05_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-01-05_01,ark:/88435/gx41mm54c
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/01/14_01/bmtnabg_1911-01-14_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-01-14_01,ark:/88435/c534fr62j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/01/21_01/bmtnabg_1911-01-21_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-01-21_01,ark:/88435/7d278w71z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/01/28_01/bmtnabg_1911-01-28_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-01-28_01,ark:/88435/3r074x641
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/02/04_01/bmtnabg_1911-02-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-02-04_01,ark:/88435/00000271z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/02/11_01/bmtnabg_1911-02-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-02-11_01,ark:/88435/v692t891m
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/02/18_01/bmtnabg_1911-02-18_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-02-18_01,ark:/88435/qf85nd99x
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/02/25_01/bmtnabg_1911-02-25_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-02-25_01,ark:/88435/kp78gk07s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/03/04_01/bmtnabg_1911-03-04_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-03-04_01,ark:/88435/fx719q162
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/03/11_01/bmtnabg_1911-03-11_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-03-11_01,ark:/88435/b5644v247
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/03/18_01/bmtnabg_1911-03-18_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-03-18_01,ark:/88435/6h440w15b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/03/25_01/bmtnabg_1911-03-25_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-03-25_01,ark:/88435/2r36v122t
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/04/01_01/bmtnabg_1911-04-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-04-01_01,ark:/88435/z029p7427
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/04/08_01/bmtnabg_1911-04-08_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-04-08_01,ark:/88435/t722hc501
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/04/15_01/bmtnabg_1911-04-15_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-04-15_01,ark:/88435/pg15bh58b
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/04/22_01/bmtnabg_1911-04-22_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-04-22_01,ark:/88435/jq085n668
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/04/29_01/bmtnabg_1911-04-29_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-04-29_01,ark:/88435/dz010s75j
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/05/13_01/bmtnabg_1911-05-13_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-05-13_01,ark:/88435/9880vt67v
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/05/25_01/bmtnabg_1911-05-25_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-05-25_01,ark:/88435/5h73pz75s
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/06/01_01/bmtnabg_1911-06-01_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-06-01_01,ark:/88435/1r66j382m
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/06/10_01/bmtnabg_1911-06-10_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-06-10_01,ark:/88435/x059cb02z
/Users/cwulfman/repos/github/cwulfman/BlueMountain/metadata/periodicals/bmtnabg/issues/1911/06/24_01/bmtnabg_1911-06-24_01.mets.xml,http://bluemountain.princeton.edu/issue.html?titleURN=urn:PUL:bluemountain:bmtnabg&issueURN=urn:PUL:bluemountain:bmtnabg_1911-06-24_01,ark:/88435/s7526g10r
